index,name,count,score
993,bazzite,927,0.07642713
994,debian,927,0.08062963
995,fedora,927,0.04575775
996,arch,927,0.07251635
997,bazzite,927,0.5346013
998,ubuntu,927,0.67571795
999,arch,927,0.3339711
1000,steamos,927,0.49094167
1001,ubuntu,927,0.9092368
1002,arch,927,0.917275
1003,silverblue,927,0.9543708
1004,ubuntu,927,0.77601254
1005,suse,927,0.026669007
1006,silverblue,927,0.3243545
1007,debian,927,0.7297289
1008,gentoo,927,0.4682142
1009,silverblue,927,0.53383327
1010,steamos,927,0.68314457
1011,gentoo,927,0.24342197
1012,ubuntu,927,0.05939263
1013,ubuntu,927,0.14916682
1014,debian,927,0.40820637
1015,mint,927,0.0982369
1016,steamos,927,0.33312774
1017,arch,927,0.47114554
1018,bazzite,927,0.9395334
1019,silverblue,927,0.4929591
1020,ubuntu,927,0.846683
1021,steamos,927,0.1255586
1022,fedora,927,0.33144855
1023,arch,927,0.9413215
1024,silverblue,927,0.5709108
1025,ubuntu,927,0.67835295
1026,ubuntu,927,0.66051143
1027,arch,927,0.21974991
1028,ubuntu,927,0.4101784
1029,gentoo,927,0.815193
1030,suse,927,0.19697165
1031,steamos,927,0.2589301
1032,ubuntu,927,0.06910374
1033,suse,927,0.12577078
1034,ubuntu,927,0.7965659
1035,fedora,927,0.5555878
1036,mint,927,0.75694793
1037,steamos,927,0.8510129
1038,bazzite,927,0.5464993
1039,arch,927,0.31053475
1040,ubuntu,927,0.73242855
1041,steamos,927,0.56465644
1042,fedora,927,0.46678522
1043,arch,927,0.9977847
1044,ubuntu,927,0.3171369
1045,mint,927,0.4663337
1046,bazzite,927,0.10483329
1047,bazzite,927,0.96850115
1048,silverblue,927,0.13023983
1049,steamos,927,0.3629447
1050,silverblue,927,0.8306992
1051,mint,927,0.5969504
1052,suse,927,0.75200164
1053,arch,927,0.6830656
1054,arch,927,0.5283971
1055,bazzite,927,0.2972743
1056,arch,927,0.9071422
1057,steamos,927,0.20937376
1058,bazzite,927,0.48986915
1059,silverblue,927,0.13932495
1060,silverblue,927,0.7533597
1061,debian,927,0.11799281
1062,ubuntu,927,0.29229656
1063,arch,927,0.920101
1064,ubuntu,927,0.21251193
1065,fedora,927,0.27246338
1066,arch,927,0.67990524
1067,arch,927,0.40203756
1068,ubuntu,927,0.2605132
1069,bazzite,927,0.3921721
1070,bazzite,927,0.10956578
1071,fedora,927,0.93613136
1072,arch,927,0.68945
1073,gentoo,927,0.25683647
1074,ubuntu,927,0.92417574
1075,steamos,927,0.9224822
1076,suse,927,0.7343578
1077,mint,927,0.63020205
1078,debian,927,0.47518244
1079,gentoo,927,0.8499
1080,arch,927,0.80558884
1081,arch,927,0.33069563
1082,silverblue,927,0.49863788
1083,fedora,927,0.379652
1084,bazzite,927,0.56956214
1085,ubuntu,927,0.63050574
1086,silverblue,927,0.3480577
1087,debian,927,0.5665734
1088,ubuntu,927,0.49437663
1089,suse,927,0.7367977
1090,suse,927,0.42823428
1091,silverblue,927,0.728843
1092,debian,927,0.43813255
1093,gentoo,927,0.40158734
1094,fedora,927,0.16949758
1095,ubuntu,927,0.9173667
1096,suse,927,0.14667511
1097,gentoo,927,0.06658697
1098,fedora,927,0.9172344
1099,debian,927,0.6918417
1100,fedora,927,0.017603798
1101,ubuntu,927,0.9613421
1102,arch,927,0.53496754
1103,bazzite,927,0.6462144
1104,steamos,927,0.9460123
1105,bazzite,927,0.29388052
1106,bazzite,927,0.65255713
1107,steamos,927,0.37801808
1108,steamos,927,0.8389077
1109,silverblue,927,0.93359905
1110,steamos,927,0.18235347
1111,silverblue,927,0.7259826
1112,fedora,927,0.38717806
1113,mint,927,0.9502438
1114,gentoo,927,0.2851772
1115,fedora,927,0.72429615
1116,mint,927,0.39553952
1117,gentoo,927,0.217359
1118,steamos,927,0.04813575
1119,gentoo,927,0.8106251
1120,steamos,927,0.5995735
1121,ubuntu,927,0.0154459765
1122,bazzite,927,0.74315953
1123,steamos,927,0.42574593
1124,ubuntu,927,0.69224477
1125,mint,927,0.82230055
1126,arch,927,0.62039536
1127,arch,927,0.6076776
1128,mint,927,0.35872835
1129,steamos,927,0.53965724
1130,arch,927,0.94469965
1131,steamos,927,0.21340391
1132,suse,927,0.9631188
1133,bazzite,927,0.23179325
1134,bazzite,927,0.5818327
1135,suse,927,0.5261763
1136,fedora,927,0.9554013
1137,ubuntu,927,0.9614
1138,fedora,927,0.90265036
1139,suse,927,0.0876115
1140,gentoo,927,0.8528806
1141,fedora,927,0.33966136
1142,ubuntu,927,0.41663653
1143,mint,927,0.2522269
1144,suse,927,0.7235597
1145,arch,927,0.9571815
1146,ubuntu,927,0.32426044
1147,suse,927,0.2094117
1148,suse,927,0.2339439
1149,steamos,927,0.7721582
1150,steamos,927,0.6972864
1151,arch,927,0.034870524
1152,gentoo,927,0.58161795
1153,ubuntu,927,0.12714343
1154,mint,927,0.50231713
1155,silverblue,927,0.7302326
1156,steamos,927,0.9135839
1157,gentoo,927,0.8531864
1158,steamos,927,0.8706056
1159,suse,927,0.69645625
1160,bazzite,927,0.65139437
1161,silverblue,927,0.24455103
1162,suse,927,0.16032246
1163,debian,927,0.53672594
1164,suse,927,0.30016294
1165,silverblue,927,0.6080045
1166,mint,927,0.84259826
1167,silverblue,927,0.009381525
1168,mint,927,0.5396257
1169,steamos,927,0.7103951
1170,fedora,927,0.48172534
1171,debian,927,0.80258703
1172,arch,927,0.7351051
1173,ubuntu,927,0.027634844
1174,debian,927,0.074384466
1175,mint,927,0.15472043
1176,silverblue,927,0.44120988
1177,suse,927,0.87368876
1178,debian,927,0.13457406
1179,suse,927,0.1364813
1180,silverblue,927,0.012481611
1181,suse,927,0.4431442
1182,steamos,927,0.6031787
1183,suse,927,0.9725959
1184,mint,927,0.19312012
1185,fedora,927,0.2915629
1186,fedora,927,0.49845904
1187,silverblue,927,0.35920066
1188,arch,927,0.8937905
1189,steamos,927,0.01663123
1190,steamos,927,0.73046106
1191,arch,927,0.23424728
1192,steamos,927,0.19297835
1193,silverblue,927,0.30204678
1194,debian,927,0.06656842
1195,mint,927,0.69785583
1196,silverblue,927,0.69811225
1197,steamos,927,0.5828586
1198,steamos,927,0.92521363
1199,bazzite,927,0.87819713
1200,steamos,927,0.81492096
1201,arch,927,0.553144
1202,gentoo,927,0.77322114
1203,ubuntu,927,0.65311265
1204,mint,927,0.81527954
1205,silverblue,927,0.14549384
1206,gentoo,927,0.04504989
1207,fedora,927,0.25195625
1208,steamos,927,0.80649334
1209,steamos,927,0.3765003
1210,silverblue,927,0.21357967
1211,steamos,927,0.36041406
1212,gentoo,927,0.84671503
1213,bazzite,927,0.69917756
1214,mint,927,0.89199847
1215,arch,927,0.8556125
1216,arch,927,0.41794273
1217,ubuntu,927,0.8587107
1218,debian,927,0.10436316
1219,fedora,927,0.41415486
1220,arch,927,0.79815906
1221,fedora,927,0.5782826
1222,arch,927,0.0038343943
1223,ubuntu,927,0.51522845
1224,mint,927,0.86712706
1225,bazzite,927,0.33273807
1226,suse,927,0.30618247
1227,debian,927,0.5304921
1228,steamos,927,0.35316133
1229,arch,927,0.45155457
1230,ubuntu,927,0.7999327
1231,mint,927,0.65758604
1232,arch,927,0.7014249
1233,silverblue,927,0.5840994
1234,mint,927,0.12004333
1235,steamos,927,0.5082376
1236,gentoo,927,0.16383165
1237,mint,927,0.34214565
1238,silverblue,927,0.80205107
1239,debian,927,0.40284026
1240,silverblue,927,0.58562434
1241,arch,927,0.009420611
1242,gentoo,927,0.7534989
1243,arch,927,0.9509269
1244,debian,927,0.98962986
1245,suse,927,0.014846153
1246,steamos,927,0.37649515
1247,ubuntu,927,0.7485606
1248,fedora,927,0.544658
1249,ubuntu,927,0.38406268
1250,suse,927,0.8048874
1251,ubuntu,927,0.34655386
1252,ubuntu,927,0.02978867
1253,gentoo,927,0.48880035
1254,suse,927,0.93977624
1255,silverblue,927,0.48722887
1256,arch,927,0.8578464
1257,ubuntu,927,0.123783216
1258,mint,927,0.07569128
1259,mint,927,0.25431824
1260,gentoo,927,0.49485067
1261,bazzite,927,0.38780057
1262,arch,927,0.35593084
1263,suse,927,0.02445496
1264,mint,927,0.603854
1265,gentoo,927,0.71809214
1266,bazzite,927,0.6635274
1267,mint,927,0.70118093
1268,suse,927,0.4052296
1269,silverblue,927,0.035771444
1270,silverblue,927,0.015082592
1271,debian,927,0.45784074
1272,mint,927,0.37001044
1273,silverblue,927,0.20487754
1274,suse,927,0.6089338
1275,steamos,927,0.40702993
1276,fedora,927,0.026335955
1277,arch,927,0.3319237
1278,arch,927,0.33996975
1279,suse,927,0.18387125
1280,ubuntu,927,0.1928623
1281,mint,927,0.08845267
1282,ubuntu,927,0.8660821
1283,silverblue,927,0.13291846
1284,debian,927,0.6779744
1285,fedora,927,0.1262888
1286,mint,927,0.24805248
1287,arch,927,0.8334766
1288,arch,927,0.8112385
1289,steamos,927,0.409043
1290,debian,927,0.0028751802
1291,arch,927,0.021781465
1292,silverblue,927,0.88388336
1293,ubuntu,927,0.6415529
1294,fedora,927,0.45737374
1295,fedora,927,0.580224
1296,debian,927,0.96629864
1297,steamos,927,0.14481558
1298,steamos,927,0.9427667
1299,arch,927,0.03653884
1300,steamos,927,0.65836734
1301,bazzite,927,0.27601385
1302,arch,927,0.5419889
1303,gentoo,927,0.98497164
1304,ubuntu,927,0.16690812
1305,debian,927,0.64520866
1306,steamos,927,0.058190744
1307,debian,927,0.37606063
1308,ubuntu,927,0.5582267
1309,fedora,927,0.846435
1310,debian,927,0.049003024
1311,arch,927,0.7108525
1312,fedora,927,0.18549244
1313,suse,927,0.036333792
1314,mint,927,0.35227084
1315,bazzite,927,0.17229992
1316,fedora,927,0.39448932
1317,mint,927,0.95243174
1318,bazzite,927,0.70478433
1319,arch,927,0.7237387
1320,silverblue,927,0.2936411
1321,debian,927,0.21894561
1322,bazzite,927,0.61709315
1323,debian,927,0.29555282
1324,ubuntu,927,0.044631388
1325,fedora,927,0.86594546
1326,gentoo,927,0.32914713
1327,ubuntu,927,0.42053267
1328,arch,927,0.06565841
1329,steamos,927,0.22580253
1330,mint,927,0.39671803
1331,mint,927,0.47442695
1332,bazzite,927,0.008737294
1333,debian,927,0.3060281
1334,arch,927,0.9829493
1335,ubuntu,927,0.50081825
1336,silverblue,927,0.76460326
1337,silverblue,927,0.046624653
1338,gentoo,927,0.2679458
1339,bazzite,927,0.4199445
1340,steamos,927,0.5030611
1341,suse,927,0.7813843
1342,silverblue,927,0.08838881
1343,debian,927,0.23805526
1344,debian,927,0.4957774
1345,debian,927,0.9001316
1346,silverblue,927,0.8849333
1347,bazzite,927,0.26394916
1348,silverblue,927,0.8324144
1349,mint,927,0.99059165
1350,arch,927,0.58865035
1351,bazzite,927,0.3275328
1352,silverblue,927,0.58273166
1353,suse,927,0.19237645
1354,steamos,927,0.77972054
1355,bazzite,927,0.4282124
1356,silverblue,927,0.7892013
1357,debian,927,0.10771028
1358,bazzite,927,0.28367147
1359,mint,927,0.034479305
1360,silverblue,927,0.14480186
1361,bazzite,927,0.84080744
1362,ubuntu,927,0.50812846
1363,ubuntu,927,0.36819577
1364,suse,927,0.4054224
1365,ubuntu,927,0.35692403
1366,fedora,927,0.004443656
1367,bazzite,927,0.10889053
1368,suse,927,0.8436567
1369,fedora,927,0.5378696
1370,silverblue,927,0.45411763
1371,debian,927,0.43750477
1372,arch,927,0.32448173
1373,arch,927,0.49155545
1374,arch,927,0.73484725
1375,steamos,927,0.6599308
1376,bazzite,927,0.34169146
1377,fedora,927,0.28444025
1378,gentoo,927,0.13956967
1379,ubuntu,927,0.52962154
1380,suse,927,0.7778615
1381,ubuntu,927,0.42726514
1382,ubuntu,927,0.24360828
1383,bazzite,927,0.81690526
1384,ubuntu,927,0.84645414
1385,mint,927,0.87849534
1386,silverblue,927,0.25674334
1387,fedora,927,0.43741393
1388,mint,927,0.7825945
1389,bazzite,927,0.268143
1390,gentoo,927,0.18195397
1391,suse,927,0.78667456
1392,mint,927,0.0108725615
1393,bazzite,927,0.48783156
1394,mint,927,0.91822076
1395,ubuntu,927,0.90017855
1396,debian,927,0.56195617
1397,ubuntu,927,0.3943443
1398,mint,927,0.011553779
1399,debian,927,0.9807761
1400,steamos,927,0.63307405
1401,ubuntu,927,0.28945148
1402,silverblue,927,0.86168706
1403,mint,927,0.9492387
1404,steamos,927,0.45963788
1405,silverblue,927,0.8954998
1406,suse,927,0.5732526
1407,mint,927,0.9007945
1408,bazzite,927,0.25935784
1409,mint,927,0.4318055
1410,debian,927,0.27951345
1411,ubuntu,927,0.1736338
1412,gentoo,927,0.6859284
1413,debian,927,0.67345834
1414,ubuntu,927,0.43792212
1415,steamos,927,0.5488361
1416,fedora,927,0.39688087
1417,silverblue,927,0.32391313
1418,ubuntu,927,0.0782705
1419,silverblue,927,0.58022195
1420,ubuntu,927,0.9486618
1421,bazzite,927,0.04244336
1422,debian,927,0.38432366
1423,fedora,927,0.7732547
1424,bazzite,927,0.18815562
1425,steamos,927,0.10809781
1426,ubuntu,927,0.2753417
1427,fedora,927,0.22975673
1428,gentoo,927,0.5773161
1429,arch,927,0.072886504
1430,suse,927,0.412902
1431,steamos,927,0.9443159
1432,gentoo,927,0.12650798
1433,mint,927,0.6979254
1434,ubuntu,927,0.085186824
1435,silverblue,927,0.98236984
1436,fedora,927,0.81149215
1437,arch,927,0.073056914
1438,suse,927,0.41398284
1439,bazzite,927,0.11554591
1440,mint,927,0.047016177
1441,silverblue,927,0.6059822
1442,steamos,927,0.5314378
1443,bazzite,927,0.66037035
1444,steamos,927,0.85463613
1445,mint,927,0.046942808
1446,debian,927,0.6857123
1447,arch,927,0.730883
1448,mint,927,0.59047747
1449,arch,927,0.8086398
1450,arch,927,0.057358265
1451,gentoo,927,0.31843477
1452,debian,927,0.21149234
1453,steamos,927,0.84488493
1454,silverblue,927,0.19174442
1455,ubuntu,927,0.9998367
1456,ubuntu,927,0.29956576
1457,debian,927,0.96603715
1458,debian,927,0.037545417
1459,debian,927,0.37813342
1460,arch,927,0.69694865
1461,fedora,927,0.2862907
1462,silverblue,927,0.15214244
1463,gentoo,927,0.03048427
1464,suse,927,0.22481333
1465,fedora,927,0.4040801
1466,arch,927,0.1507145
1467,ubuntu,927,0.9181857
1468,steamos,927,0.11378723
1469,debian,927,0.13260208
1470,mint,927,0.6837476
1471,suse,927,0.5647549
1472,bazzite,927,0.6212916
1473,fedora,927,0.95840096
1474,fedora,927,0.7971104
1475,gentoo,927,0.8132774
1476,fedora,927,0.8378178
1477,ubuntu,927,0.51251036
1478,ubuntu,927,0.5084631
1479,gentoo,927,0.9637677
1480,steamos,927,0.15168512
1481,arch,927,0.44175965
1482,silverblue,927,0.3198919
1483,silverblue,927,0.1716554
1484,ubuntu,927,0.5776619
1485,fedora,927,0.22647265
1486,ubuntu,927,0.2336261
1487,mint,927,0.5981882
1488,silverblue,927,0.8702033
1489,arch,927,0.8957185
1490,steamos,927,0.94424695
1491,ubuntu,927,0.3989564
1492,ubuntu,927,0.18324904
1493,ubuntu,927,0.7082459
1494,bazzite,927,0.89087814
1495,silverblue,927,0.18475126
1496,ubuntu,927,0.3158527
1497,silverblue,927,0.59447324
1498,arch,927,0.23178342
1499,debian,927,0.8879958
1500,silverblue,927,0.57449186
1501,mint,927,0.67508453
1502,arch,927,0.6174266
1503,suse,927,0.84026605
1504,silverblue,927,0.606158
1505,fedora,927,0.1871806
1506,bazzite,927,0.8177232
1507,silverblue,927,0.4251719
1508,suse,927,0.024069939
1509,gentoo,927,0.68578
1510,silverblue,927,0.25148717
1511,debian,927,0.6236048
1512,mint,927,0.27729994
1513,gentoo,927,0.022602376
1514,bazzite,927,0.23171964
1515,suse,927,0.039895155
1516,gentoo,927,0.4109923
1517,suse,927,0.23211
1518,gentoo,927,0.35173967
1519,mint,927,0.87447995
1520,silverblue,927,0.86519957
1521,arch,927,0.052480325
1522,arch,927,0.025340991
1523,suse,927,0.19102164
1524,bazzite,927,0.038587023
1525,arch,927,0.7798219
1526,bazzite,927,0.50219417
1527,silverblue,927,0.55252653
1528,debian,927,0.9030892
1529,silverblue,927,0.61561716
1530,gentoo,927,0.79210883
1531,ubuntu,927,0.032463286
1532,ubuntu,927,0.2748904
1533,gentoo,927,0.11600397
1534,suse,927,0.12816912
1535,suse,927,0.7967638
1536,mint,927,0.27398366
1537,ubuntu,927,0.90951234
1538,ubuntu,927,0.8596604
1539,bazzite,927,0.2761428
1540,ubuntu,927,0.7537608
1541,debian,927,0.046556298
1542,bazzite,927,0.721856
1543,steamos,927,0.29191583
1544,suse,927,0.15264805
1545,fedora,927,0.6802881
1546,arch,927,0.27638474
1547,mint,927,0.76146984
1548,suse,927,0.9090098
1549,fedora,927,0.13238089
1550,silverblue,927,0.019798255
1551,bazzite,927,0.2556231
1552,fedora,927,0.3826909
1553,debian,927,0.8849045
1554,arch,927,0.055788018
1555,fedora,927,0.14671455
1556,silverblue,927,0.47406363
1557,silverblue,927,0.5051492
1558,mint,927,0.55278987
1559,steamos,927,0.9311681
1560,fedora,927,0.32316545
1561,gentoo,927,0.23143439
1562,fedora,927,0.3795191
1563,bazzite,927,0.42343533
1564,arch,927,0.9469068
1565,mint,927,0.062465712
1566,gentoo,927,0.81557864
1567,gentoo,927,0.5977174
1568,debian,927,0.7918177
1569,silverblue,927,0.6101067
1570,debian,927,0.09895673
1571,suse,927,0.03542169
1572,bazzite,927,0.39080003
1573,steamos,927,0.7922973
1574,silverblue,927,0.16599496
1575,mint,927,0.9127305
1576,fedora,927,0.5362559
1577,silverblue,927,0.8382716
1578,bazzite,927,0.025551077
1579,ubuntu,927,0.62552243
1580,suse,927,0.4031343
1581,ubuntu,927,0.2835161
1582,ubuntu,927,0.22086497
1583,debian,927,0.49987844
1584,mint,927,0.11358527
1585,fedora,927,0.77303433
1586,suse,927,0.50981456
1587,gentoo,927,0.83325416
1588,gentoo,927,0.88522786
1589,steamos,927,0.9364016
1590,arch,927,0.06140558
1591,suse,927,0.53779227
1592,bazzite,927,0.70617425
1593,mint,927,0.14747168
1594,gentoo,927,0.03294081
1595,fedora,927,0.018245136
1596,gentoo,927,0.20508097
1597,ubuntu,927,0.2551677
1598,debian,927,0.9412856
1599,ubuntu,927,0.30447695
1600,gentoo,927,0.5940495
1601,gentoo,927,0.4101231
1602,ubuntu,927,0.932714
1603,fedora,927,0.468058
1604,mint,927,0.46310955
1605,arch,927,0.8542107
1606,suse,927,0.8089686
1607,debian,927,0.4924188
1608,arch,927,0.1452167
1609,debian,927,0.23736085
1610,ubuntu,927,0.5075845
1611,suse,927,0.8949024
1612,arch,927,0.122351564
1613,ubuntu,927,0.80510485
1614,ubuntu,927,0.56275034
1615,fedora,927,0.63378936
1616,silverblue,927,0.7033121
1617,silverblue,927,0.88722104
1618,ubuntu,927,0.2605899
1619,bazzite,927,0.54430366
1620,fedora,927,0.98977304
1621,steamos,927,0.75341785
1622,debian,927,0.22119865
1623,silverblue,927,0.7083859
1624,ubuntu,927,0.087999046
1625,suse,927,0.9653584
1626,bazzite,927,0.36339095
1627,arch,927,0.94946784
1628,fedora,927,0.24311255
1629,suse,927,0.27253374
1630,steamos,927,0.93115497
1631,steamos,927,0.1763713
1632,steamos,927,0.5573025
1633,bazzite,927,0.44519043
1634,silverblue,927,0.2381046
1635,silverblue,927,0.1787075
1636,steamos,1238,0.6902106
1637,steamos,1238,0.9663418
1638,arch,1238,0.4667878
1639,suse,1238,0.46224138
1640,debian,1238,0.18673337
1641,suse,1238,0.79287887
1642,mint,1238,0.7630822
1643,suse,1238,0.7464861
1644,silverblue,1238,0.14477135
1645,suse,1238,0.23638393
1646,ubuntu,1238,0.4346839
1647,mint,1238,0.59697855
1648,gentoo,1238,0.9365623
1649,bazzite,1238,0.114470124
1650,suse,1238,0.44296706
1651,debian,1238,0.905107
1652,debian,1238,0.3532689
1653,mint,1238,0.84637964
1654,fedora,1238,0.02068515
1655,steamos,1238,0.83487135
1656,bazzite,1238,0.096107684
1657,suse,1238,0.9946743
1658,fedora,1238,0.704741
1659,silverblue,1238,0.7571533
1660,debian,1238,0.62035173
1661,debian,1238,0.9852753
1662,steamos,1238,0.9854202
1663,ubuntu,1238,0.09492168
1664,bazzite,1238,0.76684797
1665,bazzite,1238,0.6215915
1666,steamos,1238,0.8697199
1667,arch,1238,0.792591
1668,arch,1238,0.5282463
1669,silverblue,1238,0.824506
1670,debian,1238,0.83247983
1671,arch,1238,0.2963383
1672,bazzite,1238,0.8427308
1673,fedora,1238,0.6261617
1674,steamos,1238,0.38704067
1675,ubuntu,1238,0.6812402
1676,arch,1238,0.63591266
1677,steamos,1238,0.020970942
1678,silverblue,1238,0.6765414
1679,silverblue,1238,0.7821215
1680,arch,1238,0.97436154
1681,steamos,1238,0.9358909
1682,ubuntu,1238,0.47166404
1683,bazzite,1238,0.1187067
1684,silverblue,1238,0.006519178
1685,suse,1238,0.48211187
1686,bazzite,1238,0.3183486
1687,steamos,1238,0.6693658
1688,arch,1238,0.3193506
1689,steamos,1238,0.24179888
1690,ubuntu,1238,0.6058811
1691,ubuntu,1238,0.2200523
1692,bazzite,1238,0.27707562
1693,steamos,1238,0.29772502
1694,silverblue,1238,0.41587326
1695,silverblue,1238,0.11953897
1696,gentoo,1238,0.7794853
1697,gentoo,1238,0.11270352
1698,debian,1238,0.37979466
1699,bazzite,1238,0.6843214
1700,ubuntu,1238,0.62501854
1701,ubuntu,1238,0.43371654
1702,mint,1238,0.46032947
1703,bazzite,1238,0.28974006
1704,silverblue,1238,0.053023335
1705,ubuntu,1238,0.45381108
1706,fedora,1238,0.7892657
1707,fedora,1238,0.25190285
1708,mint,1238,0.23261695
1709,debian,1238,0.80208427
1710,ubuntu,1238,0.038102373
1711,suse,1238,0.27807152
1712,bazzite,1238,0.28337356
1713,steamos,1238,0.46871653
1714,fedora,1238,0.05195316
1715,steamos,1238,0.64472234
1716,steamos,1238,0.63373464
1717,arch,1238,0.5047669
1718,gentoo,1238,0.53482497
1719,arch,1238,0.27990037
1720,mint,1238,0.87894934
1721,debian,1238,0.4702333
1722,debian,1238,0.8127272
